dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
heart_failure,44,1,bworf_no_mi,binary,269,30,2,0.8,0.8,0.7272727272727273,0.6666666666666666,0.8,0.5773502691896257,0.825,0.6484916390798744,0.5325510564340492,0.1718416666666667,86.30753193609416,0.0425803828984499,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
heart_failure,44,2,bworf_no_mi,binary,269,30,2,0.7666666666666667,0.7,0.5882352941176471,0.7142857142857143,0.5,0.4458225700602823,0.8125,0.6335714285714286,1.5898593600529827,0.17791333333333326,88.88373033702374,0.039884887635707855,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
heart_failure,44,3,bworf_no_mi,binary,269,30,2,0.8666666666666667,0.825,0.7777777777777778,0.875,0.7,0.6929023281557338,0.8925000000000001,0.8660244360902255,0.33477831081297055,0.10719833333333333,93.00916825607419,0.04199891537427902,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.033
heart_failure,44,4,bworf_no_mi,binary,269,30,2,0.9,0.875,0.8421052631578947,0.8888888888888888,0.8,0.7715167498104595,0.93,0.9077124183006536,0.2807244121250681,0.08689750000000002,87.02569784037769,0.04104769602417946,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
heart_failure,44,5,bworf_no_mi,binary,269,30,2,0.8333333333333334,0.8,0.7368421052631579,0.7777777777777778,0.7,0.6172133998483676,0.905,0.8720328282828282,0.34713145086494973,0.11040583333333334,86.79184236377478,0.04149129241704941,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
heart_failure,44,6,bworf_no_mi,binary,269,30,2,0.8333333333333334,0.8492063492063492,0.7619047619047619,0.6666666666666666,0.8888888888888888,0.6533052580081484,0.8386243386243386,0.7509700176366845,1.4601246584348568,0.13229666666666662,71.8779347743839,0.039261654019355774,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
heart_failure,44,7,bworf_no_mi,binary,269,30,2,0.8,0.7301587301587302,0.625,0.7142857142857143,0.5555555555555556,0.4987413913553295,0.8201058201058201,0.6126984126984127,0.5682637583299215,0.16856583333333333,90.268553590402,0.04175969585776329,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
heart_failure,44,8,bworf_no_mi,binary,269,30,2,0.7666666666666667,0.7063492063492063,0.5882352941176471,0.625,0.5555555555555556,0.42766860172384985,0.8677248677248677,0.7443843193843194,0.4029926610442722,0.1410991666666667,95.3638912383467,0.04109972342848778,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
heart_failure,44,9,bworf_no_mi,binary,270,29,2,0.7931034482758621,0.8194444444444444,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.5943331032399572,0.8888888888888888,0.8717610891523937,0.44875690236697335,0.14807327586206895,94.31016429327428,0.039639273658394814,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",
heart_failure,45,0,bworf_no_mi,binary,269,30,2,0.7666666666666667,0.775,0.6956521739130435,0.6153846153846154,0.8,0.5232166435699436,0.8925000000000001,0.8721212121212122,0.43495377642752747,0.15018249999999997,84.49541278369725,0.04252026043832302,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
