dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
diabetes,44,2,bworf_no_mi,binary,691,77,2,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.6060606060606061,0.7407407407407407,0.46354777877784786,0.8507407407407407,0.7389688030610355,0.45683580744400576,0.15273214285714287,377.10573508404195,0.14766855165362358,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.065
diabetes,44,3,bworf_no_mi,binary,691,77,2,0.8051948051948052,0.7818518518518518,0.7169811320754716,0.7307692307692307,0.7037037037037037,0.5687822180346598,0.8725925925925926,0.729271900500043,0.44385582809602153,0.14652727272727273,385.33789445087314,0.14171981625258923,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.052
diabetes,44,4,bworf_no_mi,binary,691,77,2,0.7012987012987013,0.7188888888888889,0.6461538461538462,0.5526315789473685,0.7777777777777778,0.41782699435409404,0.8203703703703703,0.7116504528635144,0.5194539959951969,0.17750551948051954,391.428858993575,0.13981871493160725,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.065
diabetes,44,5,bworf_no_mi,binary,691,77,2,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.6896551724137931,0.7407407407407407,0.5522164981933888,0.8818518518518518,0.7718363069284262,0.41686820613728015,0.13792792207792207,390.7554462477565,0.13670886307954788,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.078
diabetes,44,6,bworf_no_mi,binary,691,77,2,0.7662337662337663,0.7262962962962962,0.64,0.6956521739130435,0.5925925925925926,0.47186039625508397,0.8192592592592592,0.7266348481935185,0.5085150687885683,0.16076525974025974,401.33190290629864,0.14104927331209183,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.078
diabetes,44,7,bworf_no_mi,binary,691,77,2,0.8311688311688312,0.8188888888888889,0.7636363636363637,0.75,0.7777777777777778,0.6326437348445768,0.8577777777777778,0.7242575475072359,0.47677659040744697,0.15426071428571428,360.078262520954,0.1416493970900774,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.039
diabetes,44,8,bworf_no_mi,binary,692,76,2,0.8026315789473685,0.8038461538461539,0.7368421052631579,0.6774193548387096,0.8076923076923077,0.5866354604829154,0.8753846153846153,0.8176148022349987,0.4577643604935022,0.15024605263157897,375.7384073622525,0.14638128876686096,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.118
diabetes,44,9,bworf_no_mi,binary,692,76,2,0.6578947368421053,0.62,0.5,0.5,0.5,0.24,0.7530769230769231,0.5686677666219055,0.5568881843978306,0.19490065789473687,375.6926993690431,0.15192257426679134,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":44}",pred_mismatch_rate=0.066
diabetes,45,0,bworf_no_mi,binary,691,77,2,0.6883116883116883,0.6662962962962963,0.5714285714285714,0.5517241379310345,0.5925925925925926,0.3275366019667524,0.7877777777777777,0.6255596207163919,0.5243257102224386,0.18067629870129875,373.5304257720709,0.15064269118010998,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.117
diabetes,45,1,bworf_no_mi,binary,691,77,2,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.6785714285714286,0.7037037037037037,0.519487944872376,0.8403703703703703,0.7393319246449501,0.49126825319765177,0.15972110389610394,375.5209499001503,0.14144516550004482,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",pred_mismatch_rate=0.130
