scenario_id,scenario_json,method,seed,replicate,n_samples,p,m,h2,rho,signal_ratio,maf_type,case_control_ratio,n_features,n_causal_snps,auc,brier,accuracy,balanced_accuracy,mean_rank_causal,median_rank_causal,recall_at_20,fit_seconds,perm_seconds,status,error_msg
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,90,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.532978,0.251465,0.546667,0.546667,560.000000,516.500000,0.000000,0.191765,7.038906,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,90,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.464356,0.257724,0.486667,0.486667,581.500000,639.500000,0.000000,0.843492,11.740444,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,90,2,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.426222,0.337285,0.466667,0.466667,838.750000,902.000000,0.000000,27.288640,67.648584,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,42,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.542933,0.249923,0.526667,0.526667,611.750000,666.500000,0.000000,0.192749,7.278967,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,42,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.512711,0.251364,0.506667,0.506667,799.750000,861.000000,0.000000,0.841391,11.717802,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,42,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.429689,0.326599,0.460000,0.460000,634.500000,668.500000,0.000000,27.499041,67.512204,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,0,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.512889,0.253780,0.520000,0.520000,277.750000,117.000000,0.000000,0.187758,7.046512,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,0,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.482756,0.254518,0.493333,0.493333,453.000000,491.000000,0.000000,0.833618,11.774064,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,0,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.526400,0.297311,0.533333,0.533333,306.000000,316.500000,0.000000,28.474247,67.705446,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",rf,12,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.500000,0.252527,0.506667,0.506667,305.000000,297.000000,0.000000,0.188155,7.089862,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",orf,12,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.486489,0.256351,0.520000,0.520000,732.500000,821.000000,0.000000,0.835660,11.671361,ok,
246961712372,"{""case_control_ratio"":1.0,""h2"":0.005,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.2,""signal_ratio"":0.5}",bworf,12,3,500,1000,2,0.005000,0.200000,0.500000,fixed,1.000000,1000,4,0.561067,0.277344,0.553333,0.553333,637.750000,634.000000,0.000000,28.922613,67.004411,ok,
