scenario_id,scenario_json,method,seed,replicate,n_samples,p,m,h2,rho,signal_ratio,maf_type,case_control_ratio,n_features,n_causal_snps,auc,brier,mean_rank_causal,median_rank_causal,recall_at_20,fit_seconds,perm_seconds,status,error_msg
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,1,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.592800,0.243416,347.000000,344.000000,0.250000,13.738875,257.053987,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,90,1,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.586400,0.284403,230.000000,167.500000,0.250000,37.100737,118.663372,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.578311,0.246040,94.500000,20.000000,0.500000,4.048536,133.345813,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.571378,0.246228,18.000000,12.500000,0.750000,14.044427,254.216962,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,42,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.549067,0.290393,422.500000,386.500000,0.500000,38.194365,120.365775,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.614578,0.241433,243.000000,226.000000,0.500000,4.056293,132.468265,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.606044,0.242293,24.750000,25.500000,0.500000,14.037936,253.821214,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,0,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.579111,0.277310,498.500000,604.000000,0.250000,38.560595,118.725606,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,12,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.547911,0.247221,410.500000,320.500000,0.250000,4.008160,132.794063,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",orf,0,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.506133,0.252254,261.500000,92.000000,0.250000,14.384881,256.824671,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",bworf,0,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.494578,0.332205,35.750000,24.500000,0.500000,38.018866,123.514154,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",rf,12,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.528533,0.248245,459.500000,449.000000,0.500000,5.505942,135.021528,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",orf,12,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.549067,0.246178,157.250000,119.000000,0.500000,14.615197,261.748828,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",bworf,12,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.576444,0.283414,420.750000,418.000000,0.250000,38.772116,122.242824,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",rf,100,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.565778,0.247380,373.250000,246.500000,0.500000,4.317132,135.787700,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",orf,100,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.565333,0.247295,464.500000,436.500000,0.500000,13.934633,256.312385,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",bworf,100,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.584889,0.283201,490.250000,544.500000,0.250000,37.239437,122.059558,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",rf,90,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.611822,0.242333,257.000000,19.500000,0.500000,4.444770,135.152308,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",orf,90,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.607022,0.242588,247.000000,16.500000,0.750000,14.413965,256.486892,ok,
a378f420ee43,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":0.5}",bworf,90,4,500,1000,2,0.150000,0.800000,0.500000,fixed,1.000000,1000,4,0.594756,0.280585,334.500000,199.500000,0.250000,37.154311,121.703135,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",rf,42,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.553867,0.248298,252.000000,79.500000,0.500000,4.094203,133.969331,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",orf,42,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.567644,0.247482,127.750000,29.500000,0.500000,14.433778,258.379592,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",bworf,42,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.598311,0.271096,208.250000,18.000000,0.500000,39.508197,122.329183,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",rf,0,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.546044,0.248072,533.250000,571.500000,0.250000,4.048637,135.374104,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",orf,0,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.557156,0.247480,564.750000,632.000000,0.250000,14.355024,260.567182,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,12,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.595200,0.244991,531.500000,569.500000,0.250000,14.118664,256.097746,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,12,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.593867,0.274157,642.250000,792.000000,0.250000,50.028461,129.853959,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.582756,0.244576,296.500000,88.000000,0.250000,4.056525,132.763543,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.562489,0.246220,323.000000,198.500000,0.000000,14.158162,259.845209,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,100,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.489867,0.312755,342.000000,174.500000,0.000000,37.195011,119.164974,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,90,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.555911,0.248146,325.750000,157.000000,0.000000,4.070540,131.939699,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.529778,0.249562,370.750000,424.000000,0.250000,13.926654,256.836812,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,90,2,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.502489,0.318544,199.250000,180.000000,0.250000,37.080589,119.270232,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.609511,0.242460,385.500000,324.500000,0.250000,4.092023,132.368044,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.614756,0.241663,69.750000,54.500000,0.250000,21.163388,262.452729,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,42,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.605244,0.280404,31.250000,18.000000,0.500000,35.972446,119.784171,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.570578,0.248404,489.000000,480.000000,0.250000,6.383685,136.222119,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.579733,0.247517,332.000000,172.500000,0.250000,13.975332,254.773527,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,0,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.577689,0.293907,358.500000,227.000000,0.500000,35.025052,126.082523,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,12,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.636267,0.240173,188.250000,87.500000,0.500000,4.059767,132.076270,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,12,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.633333,0.240084,391.750000,291.500000,0.500000,13.971880,255.395315,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",bworf,0,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.579911,0.284693,233.250000,27.000000,0.250000,37.800390,123.789531,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",rf,12,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.554933,0.247841,499.000000,602.000000,0.250000,4.025483,135.511204,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",orf,12,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.574222,0.245991,713.500000,926.500000,0.250000,15.291598,268.144777,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",bworf,12,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.522311,0.305807,735.500000,970.500000,0.250000,38.667185,124.591697,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",rf,100,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.594667,0.242809,571.000000,658.000000,0.250000,4.081760,135.584367,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",orf,100,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.610044,0.242443,423.750000,392.000000,0.250000,14.180346,261.534776,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",bworf,100,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.561244,0.291330,251.500000,15.500000,0.500000,38.233670,122.351532,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",rf,90,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.572444,0.246478,260.000000,61.500000,0.500000,4.127998,137.115664,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",orf,90,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.603022,0.243903,36.000000,27.000000,0.250000,14.163770,257.916211,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",bworf,90,0,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.557156,0.288623,19.750000,15.500000,0.500000,38.086031,123.716432,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",rf,42,1,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.495733,0.254651,41.000000,20.500000,0.500000,4.153423,134.343601,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",orf,42,1,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.494756,0.253192,81.000000,11.000000,0.750000,14.434448,266.280360,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",bworf,42,1,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.524444,0.310762,67.250000,8.000000,0.750000,37.138292,123.056258,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",rf,0,1,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.533511,0.247436,257.250000,33.000000,0.500000,4.097412,135.904426,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",orf,0,1,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.549600,0.246526,277.750000,203.500000,0.500000,14.658065,264.077168,ok,
f1e8d885af33,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":""inf""}",bworf,0,1,500,1000,2,0.150000,0.800000,inf,fixed,1.000000,1000,4,0.563911,0.299519,29.500000,7.000000,0.750000,38.187548,123.374918,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,12,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.621867,0.262583,271.000000,97.500000,0.500000,36.938659,119.974217,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.593511,0.243299,237.000000,17.500000,0.500000,4.072904,132.285317,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.567911,0.246088,276.750000,134.000000,0.500000,14.225004,256.648542,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,100,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.578578,0.286208,232.000000,4.000000,0.750000,36.276234,119.671099,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,90,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.674756,0.236882,258.750000,17.500000,0.500000,4.070869,133.456144,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.675644,0.237735,185.500000,99.000000,0.250000,14.266303,254.382764,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,90,3,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.674667,0.236457,26.750000,16.500000,0.500000,38.582824,119.303394,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,4,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.618933,0.242672,89.750000,12.500000,0.750000,4.065497,134.924725,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,4,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.654044,0.240252,22.250000,15.000000,0.500000,14.205547,252.657789,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,42,4,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.588622,0.284379,322.250000,150.500000,0.250000,37.236233,122.987426,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,4,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.602311,0.243477,430.000000,371.500000,0.250000,5.192141,135.328512,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,4,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.611200,0.242642,423.250000,396.500000,0.250000,14.017723,253.805613,ok,
2d8468e5e3e9,"{""case_control_ratio"":1.0,""h2"":0.15,""m"":2,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf,0,4,500,1000,2,0.150000,0.800000,1.000000,fixed,1.000000,1000,4,0.619467,0.258319,267.500000,190.500000,0.000000,37.541202,119.416285,ok,
