scenario_id,scenario_json,method,seed,replicate,n_samples,p,m,h2,rho,signal_ratio,maf_type,case_control_ratio,n_features,n_causal_snps,auc,auprc,f1,balanced_acc,brier,mean_rank_causal,median_rank_causal,recall_at_20,fit_seconds,perm_seconds,status,error_msg
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.602400,0.879288,0.909091,0.500000,0.137646,605.000000,575.000000,0.000000,0.674926,25.388493,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.630880,0.891806,0.909091,0.500000,0.135559,328.200000,208.500000,0.100000,1.895315,44.850067,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,42,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.555200,0.846935,0.900369,0.508000,0.149824,414.100000,341.500000,0.000000,105.787449,395.167044,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,42,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.549280,0.847336,0.801688,0.540000,0.208821,550.300000,572.500000,0.000000,104.230935,396.732436,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.469440,0.832099,0.909091,0.500000,0.145612,556.100000,578.500000,0.000000,0.953455,24.214242,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.490560,0.853206,0.909091,0.500000,0.142285,533.000000,539.500000,0.000000,2.110237,46.292947,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,0,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.464000,0.827314,0.888060,0.496000,0.172472,452.200000,449.500000,0.100000,104.273938,390.848480,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,0,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.447520,0.823187,0.778243,0.452000,0.248907,396.900000,466.500000,0.100000,99.526299,395.962887,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,12,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.499680,0.837334,0.909091,0.500000,0.144131,439.400000,497.500000,0.000000,0.699988,23.772360,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,12,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.439200,0.797621,0.909091,0.500000,0.144953,442.500000,490.000000,0.000000,2.212048,44.205706,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,12,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.597120,0.863116,0.884758,0.476000,0.161071,383.500000,285.000000,0.000000,103.604557,395.305421,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,12,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.596000,0.856667,0.821138,0.504000,0.201120,306.100000,239.500000,0.000000,99.771928,391.298942,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.537760,0.861942,0.909091,0.500000,0.141391,278.900000,168.500000,0.100000,0.601198,24.478921,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.554240,0.862459,0.909091,0.500000,0.139044,532.100000,608.500000,0.000000,1.769426,45.182844,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,100,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.518080,0.848231,0.887218,0.512000,0.163477,416.600000,315.000000,0.100000,103.277629,388.852272,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,100,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.527520,0.849573,0.819672,0.520000,0.224088,586.200000,575.000000,0.100000,98.646271,394.440446,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,90,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.508000,0.848892,0.909091,0.500000,0.142605,353.800000,176.000000,0.000000,0.581083,25.136142,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.554400,0.856410,0.909091,0.500000,0.139668,415.000000,453.000000,0.000000,1.738791,44.203495,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,90,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.560960,0.871138,0.884758,0.476000,0.164261,426.800000,403.500000,0.100000,101.319858,392.795881,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,90,0,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.563360,0.868804,0.806584,0.492000,0.215510,466.300000,506.500000,0.100000,126.222046,392.315441,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.379520,0.799888,0.909091,0.500000,0.148387,533.800000,588.000000,0.000000,0.670188,24.061734,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.454400,0.828698,0.909091,0.500000,0.143869,672.600000,690.500000,0.000000,1.804780,43.820234,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,42,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.510080,0.824188,0.896296,0.504000,0.161665,376.800000,288.000000,0.100000,105.989819,390.322490,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,42,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.499040,0.816929,0.818182,0.536000,0.225850,435.400000,347.000000,0.000000,102.784550,397.591587,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.433600,0.831440,0.909091,0.500000,0.145665,343.400000,269.000000,0.000000,0.700552,23.031652,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.471360,0.841136,0.909091,0.500000,0.142268,512.400000,476.500000,0.000000,2.180948,48.317831,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,0,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.531200,0.864002,0.888060,0.496000,0.159906,328.700000,300.500000,0.000000,105.498069,391.846626,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,0,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.540160,0.864690,0.779661,0.488000,0.225630,400.100000,385.500000,0.000000,102.963208,392.474116,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,12,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.431840,0.787877,0.909091,0.500000,0.145636,451.400000,415.000000,0.000000,0.687171,23.986575,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,12,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.442080,0.801495,0.909091,0.500000,0.143800,521.700000,526.000000,0.000000,2.051327,44.866429,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,12,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.469760,0.811520,0.900369,0.508000,0.159539,379.400000,329.500000,0.100000,106.543965,387.497019,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,12,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.460320,0.810767,0.806584,0.492000,0.226942,483.100000,434.000000,0.100000,102.476219,390.536742,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.445600,0.821623,0.909091,0.500000,0.145579,466.700000,431.500000,0.000000,0.734095,24.380497,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.398720,0.807969,0.909091,0.500000,0.145249,538.400000,561.000000,0.000000,2.027497,43.886340,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,100,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.540320,0.849942,0.895522,0.520000,0.158537,522.000000,536.000000,0.000000,109.460851,396.535281,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,100,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.510560,0.838594,0.743363,0.496000,0.246328,631.400000,765.000000,0.000000,105.468163,391.023432,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,90,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.426080,0.811057,0.909091,0.500000,0.146927,504.400000,593.000000,0.200000,0.673361,23.872177,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.432960,0.829081,0.909091,0.500000,0.144893,406.800000,341.000000,0.000000,2.225360,49.850168,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,90,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.494720,0.822160,0.884758,0.476000,0.161416,502.800000,389.000000,0.100000,108.944545,384.135937,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,90,1,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.504640,0.824794,0.829268,0.528000,0.210483,623.400000,632.000000,0.100000,105.855971,390.720722,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,42,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.510240,0.844803,0.909091,0.500000,0.140811,392.300000,375.000000,0.200000,0.657202,24.232758,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,42,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.475200,0.842436,0.909091,0.500000,0.141835,235.500000,129.500000,0.200000,2.310067,51.432892,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,42,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.475840,0.821252,0.888889,0.480000,0.167570,216.300000,39.500000,0.500000,103.536414,385.304539,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,42,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.464160,0.821376,0.806584,0.492000,0.229075,204.400000,27.000000,0.400000,112.617542,392.030873,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,0,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.504480,0.844000,0.909091,0.500000,0.143262,463.500000,546.000000,0.100000,0.609428,25.262278,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,0,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.525760,0.844203,0.909091,0.500000,0.139988,613.100000,760.000000,0.000000,1.888737,46.528920,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,0,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.500480,0.831644,0.888889,0.480000,0.166538,180.300000,110.000000,0.300000,104.685504,394.151317,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,0,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.491520,0.823256,0.767932,0.444000,0.239714,204.600000,32.500000,0.300000,100.873917,389.867952,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,12,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.460480,0.801696,0.909091,0.500000,0.145854,391.300000,318.000000,0.000000,0.599428,24.543673,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,12,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.530400,0.839201,0.909091,0.500000,0.141120,519.500000,596.500000,0.000000,1.783914,45.093561,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,12,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.489920,0.823282,0.864865,0.508000,0.180288,302.300000,251.500000,0.200000,103.199639,397.922927,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,12,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.490560,0.828101,0.793249,0.516000,0.256100,346.100000,203.500000,0.400000,100.547194,392.136295,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,100,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.537120,0.865314,0.909091,0.500000,0.140484,389.400000,421.500000,0.000000,0.608294,24.617355,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,100,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.437760,0.825325,0.909091,0.500000,0.144087,415.500000,357.000000,0.100000,2.163338,50.800991,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,100,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.530560,0.851907,0.891386,0.516000,0.165974,343.800000,256.000000,0.200000,103.763895,396.009864,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,100,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.492800,0.832099,0.761905,0.492000,0.254357,305.300000,193.000000,0.100000,113.365311,389.586099,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",rf,90,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.504000,0.851590,0.909091,0.500000,0.140721,411.900000,465.000000,0.100000,0.606716,24.770227,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",orf,90,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.508640,0.846913,0.909091,0.500000,0.140217,485.900000,554.500000,0.100000,1.931260,46.410907,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_uniform,90,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.514400,0.845676,0.904412,0.512000,0.155283,384.200000,375.000000,0.200000,105.461476,392.892530,ok,
7296a936717f,"{""case_control_ratio"":0.2,""h2"":0.1,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":500,""p"":1000,""rho"":0.8,""signal_ratio"":1.0}",bworf_weighted,90,2,500,1000,5,0.100000,0.800000,1.000000,fixed,0.200000,1000,10,0.516160,0.840959,0.841270,0.504000,0.197703,403.100000,292.500000,0.200000,115.177813,399.053428,ok,
1e526aa491f7,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":2500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,42,0,2500,1000,5,0.050000,0.200000,1.000000,fixed,0.100000,1000,10,0.541509,0.922057,0.952514,0.500000,0.082832,463.300000,364.000000,0.000000,2.562520,38.651176,ok,
1e526aa491f7,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":2500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",orf,42,0,2500,1000,5,0.050000,0.200000,1.000000,fixed,0.100000,1000,10,0.514016,0.916338,0.952514,0.500000,0.082909,433.900000,388.000000,0.100000,7.551125,89.935329,ok,
1e526aa491f7,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":2500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf_uniform,42,0,2500,1000,5,0.050000,0.200000,1.000000,fixed,0.100000,1000,10,0.520151,0.908053,0.942918,0.490469,0.095137,438.900000,401.000000,0.100000,1018.088185,1303.621960,ok,
1e526aa491f7,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":2500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",bworf_weighted,42,0,2500,1000,5,0.050000,0.200000,1.000000,fixed,0.100000,1000,10,0.506674,0.904134,0.883019,0.502415,0.156964,506.700000,474.000000,0.100000,870.698503,1300.740874,ok,
1e526aa491f7,"{""case_control_ratio"":0.1,""h2"":0.05,""m"":5,""maf_fixed"":0.3,""maf_type"":""fixed"",""n_blocks"":50,""n_samples"":2500,""p"":1000,""rho"":0.2,""signal_ratio"":1.0}",rf,0,0,2500,1000,5,0.050000,0.200000,1.000000,fixed,0.100000,1000,10,0.527191,0.917217,0.952514,0.500000,0.082956,465.300000,507.000000,0.100000,2.453002,37.599658,ok,
