dataset,seed,fold,model_name,n_train,n_test,class0_train,class1_train,class2_train,class0_test,class1_test,class2_test,fit_time_sec,predict_time_sec,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,mcc,macro_auroc_ovr,macro_auprc_ovr,log_loss
dili_multiclass,44,3,bworf_no_mi,516,58,299,91,126,34,10,14,308.501317800954,0.06085285171866417,0.3620689655172414,0.32296918767507005,0.31511523907808736,0.32296918767507005,0.3865414042204904,0.0029188459167024065,0.5176902958152959,0.3830912909865427,1.1231419972558172
dili_multiclass,44,3,bworf_mi,516,58,299,91,126,34,10,14,308.99944587238133,0.10222987271845341,0.3793103448275862,0.407843137254902,0.367124183006536,0.407843137254902,0.3925287356321839,0.09024935550285358,0.5856487670825906,0.44248932925442414,1.0406521717976773
dili_multiclass,44,4,orf_style,516,58,300,90,126,33,11,14,278.2417563404888,0.06001085601747036,0.5172413793103449,0.35064935064935066,0.3330419580419581,0.35064935064935066,0.4614932481311792,0.05624984394485219,0.5211791163918824,0.4030531567082109,1.7339571234551996
dili_multiclass,44,4,bworf_no_mi,516,58,300,90,126,33,11,14,292.3364722151309,0.059103719890117645,0.3448275862068966,0.2972582972582973,0.29646369533375183,0.2972582972582973,0.36248241227785355,-0.04747776718101455,0.5320612661570109,0.39684795632555975,1.271758921014241
dili_multiclass,44,4,bworf_mi,516,58,300,90,126,33,11,14,323.92999375239015,0.1003782544285059,0.43103448275862066,0.334054834054834,0.3345605306799337,0.334054834054834,0.4292211357008063,0.015996723886818786,0.5273244604095667,0.37991908504378075,1.071762247385212
dili_multiclass,44,5,orf_style,517,57,300,91,126,33,10,14,291.04986234009266,0.05958068184554577,0.5263157894736842,0.3304473304473305,0.30062811349361057,0.3304473304473305,0.45196812694504285,0.012325734634714019,0.6497599400617707,0.4837663698690095,1.0124127031032082
dili_multiclass,44,5,bworf_no_mi,517,57,300,91,126,33,10,14,286.39149960689247,0.059135692194104195,0.5614035087719298,0.5216450216450216,0.5120833333333333,0.5216450216450216,0.5680043859649122,0.26122144164606964,0.643745943566577,0.4760705194391371,1.081958974050012
dili_multiclass,44,5,bworf_mi,517,57,300,91,126,33,10,14,362.6248744223267,0.0985738504678011,0.5614035087719298,0.5079365079365079,0.5072502210433245,0.5079365079365079,0.5643166271115455,0.2433692610914193,0.6232822975400906,0.48656780540323136,0.9913176908692096
dili_multiclass,44,6,orf_style,517,57,300,91,126,33,10,14,292.10288185067475,0.05996369570493698,0.5614035087719298,0.415007215007215,0.4227864227864228,0.415007215007215,0.5379638011216958,0.17029425744919197,0.5490951312326869,0.4411685425060446,1.145450818580999
dili_multiclass,44,6,bworf_no_mi,517,57,300,91,126,33,10,14,280.7947196792811,0.058063333854079247,0.49122807017543857,0.43896103896103894,0.4300140252454418,0.43896103896103894,0.5046480155507985,0.17189475146335323,0.5498431125657746,0.4344892744728641,1.2025749217978277
dili_multiclass,44,6,bworf_mi,517,57,300,91,126,33,10,14,312.90044849179685,0.0954975038766861,0.49122807017543857,0.475901875901876,0.4505616128984012,0.475901875901876,0.5008206341671921,0.198952957782901,0.5567428722797352,0.4036089099713919,1.0799321181571748
dili_multiclass,44,7,orf_style,517,57,300,91,126,33,10,14,393.1422265674919,0.05902370437979698,0.5087719298245614,0.3203463203463204,0.2962962962962963,0.3203463203463204,0.4405458089668616,-0.028503261342776167,0.5596209229497205,0.43557383952510026,1.1025274182669274
dili_multiclass,44,7,bworf_no_mi,517,57,300,91,126,33,10,14,287.3122520279139,0.05823538824915886,0.43859649122807015,0.3305916305916306,0.3416666666666666,0.3305916305916306,0.45447368421052636,0.051508453282323584,0.545173831931625,0.42197584176708186,1.1563595990260576
dili_multiclass,44,7,bworf_mi,517,57,300,91,126,33,10,14,336.8275040797889,0.09864968992769718,0.49122807017543857,0.458008658008658,0.443593018305662,0.458008658008658,0.5129618426654119,0.19715717003939667,0.5513468281219395,0.40405662322345653,1.0300379002176003
dili_multiclass,44,8,orf_style,517,57,300,91,126,33,10,14,292.15328361839056,0.060514191165566444,0.5263157894736842,0.40014430014430014,0.40076394194041254,0.40014430014430014,0.4869821612855669,0.06874026497434224,0.5863177199767996,0.43838980917006776,1.0428755870345048
dili_multiclass,44,8,bworf_no_mi,517,57,300,91,126,33,10,14,279.23666320741177,0.0582560058683157,0.49122807017543857,0.4907647907647908,0.4584043284608256,0.4907647907647908,0.49978681795512003,0.19095596245529178,0.5978174097421994,0.4566035659080572,1.175055735359703
dili_multiclass,44,8,bworf_mi,517,57,300,91,126,33,10,14,368.918980313465,0.0992689672857523,0.3508771929824561,0.29797979797979796,0.26969967291109126,0.29797979797979796,0.3456187301438252,-0.06507351331239607,0.5372058840329498,0.40629452729164983,1.0250720572455416
dili_multiclass,44,9,orf_style,517,57,300,91,126,33,10,14,303.2035971879959,0.0588349923491478,0.5614035087719298,0.3834054834054834,0.3587811667877027,0.3834054834054834,0.48653632993158275,0.11012424987667749,0.6708899032501209,0.5070203431412684,0.9178167832709956
dili_multiclass,44,9,bworf_no_mi,517,57,300,91,126,33,10,14,323.3959720544517,0.06010441668331623,0.49122807017543857,0.44011544011544007,0.4269477382520861,0.44011544011544007,0.4861022120518688,0.11944311081520628,0.6737554082803959,0.5109550015666473,0.9813125591992545
