dataset,seed,fold,model_name,n_train,n_test,class0_train,class1_train,class2_train,class0_test,class1_test,class2_test,fit_time_sec,predict_time_sec,accuracy,balanced_accuracy,macro_f1,macro_recall,weighted_f1,mcc,macro_auroc_ovr,macro_auprc_ovr,log_loss
dili_multiclass,44,4,xgb,516,58,300,90,126,33,11,14,4.530098147690296,0.0026379860937595367,0.5862068965517241,0.41847041847041844,0.41049783549783553,0.41847041847041844,0.5273678907299597,0.18962216812008612,0.6163200392987628,0.4605744186794831,1.1915961857274158
dili_multiclass,44,4,naive_bayes,516,58,300,90,126,33,11,14,0.003244509920477867,0.0012639164924621582,0.2413793103448276,0.3333333333333333,0.12962962962962962,0.3333333333333333,0.09386973180076628,0.0,0.5,0.3333333333333333,5.606446095657106
dili_multiclass,44,5,rf,517,57,300,91,126,33,10,14,0.1353367194533348,0.0522741824388504,0.5789473684210527,0.36075036075036077,0.313312693498452,0.36075036075036077,0.47399923958503065,0.09649370443219532,0.6504722241857324,0.5024116809809814,0.9182381966007298
dili_multiclass,44,5,lr,517,57,300,91,126,33,10,14,0.09629907831549644,0.000476127490401268,0.40350877192982454,0.3103896103896104,0.3160741745816373,0.3103896103896104,0.40562165250303506,-0.046047692913251864,0.5739693118837107,0.4082610298299952,2.5763515042017096
dili_multiclass,44,5,svm_rbf,517,57,300,91,126,33,10,14,0.3487455025315285,0.018496179953217506,0.543859649122807,0.31313131313131315,0.23484848484848486,0.31313131313131315,0.40789473684210525,-0.11192653397758595,0.626947129693295,0.4322794366186791,0.9597792419158513
dili_multiclass,44,5,xgb,517,57,300,91,126,33,10,14,4.607927916571498,0.0027254819869995117,0.6666666666666666,0.5167388167388167,0.5099900944649803,0.5167388167388167,0.630597294860693,0.377738365976019,0.6733536086579135,0.49766944820609305,1.1178394867790955
dili_multiclass,44,5,naive_bayes,517,57,300,91,126,33,10,14,0.003003537654876709,0.0012917183339595795,0.24561403508771928,0.3333333333333333,0.13145539906103285,0.3333333333333333,0.09686187299234,0.0,0.5,0.3333333333333333,5.6899602555109725
dili_multiclass,44,6,rf,517,57,300,91,126,33,10,14,0.19728804007172585,0.0643563736230135,0.5614035087719298,0.35064935064935066,0.30445591891375023,0.35064935064935066,0.46529979567392377,0.06653369121142344,0.6357930938707782,0.4558272511074882,0.9256428528606752
dili_multiclass,44,6,lr,517,57,300,91,126,33,10,14,0.10384833440184593,0.000520072877407074,0.43859649122807015,0.39494949494949494,0.38628642667913354,0.39494949494949494,0.45020545754287544,0.08467219211547963,0.5464521633002583,0.4261972752616437,3.292505441286952
dili_multiclass,44,6,svm_rbf,517,57,300,91,126,33,10,14,0.3326605539768934,0.018740631639957428,0.5964912280701754,0.35714285714285715,0.2916354556803995,0.35714285714285715,0.46208029436888104,0.1663342280285586,0.5519298865043546,0.4231578879724586,0.9513276750060403
dili_multiclass,44,6,xgb,517,57,300,91,126,33,10,14,6.028695788234472,0.0034079812467098236,0.6491228070175439,0.5066378066378067,0.4974660043153194,0.5066378066378067,0.6114654391510916,0.343164097035001,0.6357441013180747,0.4919747320027164,1.1073492501800408
dili_multiclass,44,6,naive_bayes,517,57,300,91,126,33,10,14,0.004304962232708931,0.0014051813632249832,0.5614035087719298,0.32323232323232326,0.2397003745318352,0.32323232323232326,0.4163217031342401,-0.07441268096014464,0.49527936465096284,0.332365003417635,5.137971764892206
dili_multiclass,44,7,rf,517,57,300,91,126,33,10,14,0.1840171180665493,0.06551814265549183,0.5964912280701754,0.38455988455988455,0.3460317460317461,0.38455988455988455,0.5010025062656641,0.1601022536800338,0.6025857405372497,0.47405479751021556,0.9361426876237736
dili_multiclass,44,7,lr,517,57,300,91,126,33,10,14,0.11715354956686497,0.0005001034587621689,0.47368421052631576,0.4014430014430015,0.3962336396546922,0.4014430014430015,0.47824605373081824,0.1087424869553836,0.5505206157853362,0.4105014530083377,2.8492081193920047
dili_multiclass,44,7,svm_rbf,517,57,300,91,126,33,10,14,0.3361493982374668,0.018122123554348946,0.5964912280701754,0.35714285714285715,0.2916354556803995,0.35714285714285715,0.46208029436888104,0.1663342280285586,0.5316084194362274,0.4164175609543835,0.9622987173535171
dili_multiclass,44,7,xgb,517,57,300,91,126,33,10,14,5.031582994386554,0.0025902874767780304,0.5789473684210527,0.37445887445887444,0.3409638554216867,0.37445887445887444,0.49220038046924536,0.1189207436508985,0.6743778885911493,0.5162059964401579,1.1090412103076543
