dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
breast_cancer,45,7,bworf_no_mi,binary,245,27,2,0.5925925925925926,0.5296052631578947,0.35294117647058826,0.3333333333333333,0.375,0.057353933467640436,0.5624999999999999,0.5408594123268037,0.661481572436845,0.23240092592592596,44.36895108409226,0.03898199088871479,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
breast_cancer,45,8,bworf_no_mi,binary,245,27,2,0.6666666666666666,0.5822368421052632,0.4,0.42857142857142855,0.375,0.17137765534596305,0.6348684210526316,0.5032852564102563,0.5946970827861813,0.20392499999999997,45.277808574959636,0.03927807882428169,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
breast_cancer,45,9,bworf_no_mi,binary,245,27,2,0.4074074074074074,0.3980263157894737,0.2727272727272727,0.21428571428571427,0.375,-0.18638210221950421,0.23355263157894737,0.21789375659512955,0.9890250941828668,0.3584305555555556,41.95525246858597,0.037868889048695564,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":45}",
breast_cancer,46,0,bworf_no_mi,binary,244,28,2,0.5357142857142857,0.45,0.23529411764705882,0.2222222222222222,0.25,-0.0967301666813349,0.596875,0.3437755055402114,0.645881119627304,0.2356830357142857,43.30575899221003,0.040146175771951675,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
breast_cancer,46,1,bworf_no_mi,binary,244,28,2,0.6785714285714286,0.6754385964912281,0.5714285714285714,0.5,0.6666666666666666,0.33113308926626095,0.7105263157894737,0.5187516187516188,0.6872550009634224,0.23123214285714286,43.74610902927816,0.040032703429460526,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.036
breast_cancer,46,2,bworf_no_mi,binary,245,27,2,0.5925925925925926,0.5296052631578947,0.35294117647058826,0.3333333333333333,0.375,0.057353933467640436,0.555921052631579,0.4644047619047619,0.6566318115745998,0.23182777777777777,45.74512868374586,0.03832085244357586,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.037
breast_cancer,46,3,bworf_no_mi,binary,245,27,2,0.5925925925925926,0.4934210526315789,0.26666666666666666,0.2857142857142857,0.25,-0.013710212427677042,0.5690789473684211,0.3776660839160839,0.6406104994536795,0.2315231481481481,46.28047529608011,0.03880251757800579,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
breast_cancer,46,4,bworf_no_mi,binary,245,27,2,0.7407407407407407,0.7072368421052632,0.5882352941176471,0.5555555555555556,0.625,0.40147753427348304,0.7203947368421053,0.5856851073762839,0.542690706521288,0.1875611111111111,44.75030927546322,0.03944220021367073,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.037
breast_cancer,46,5,bworf_no_mi,binary,245,27,2,0.5925925925925926,0.5296052631578947,0.35294117647058826,0.3333333333333333,0.375,0.057353933467640436,0.40131578947368424,0.31061139840551605,0.8983066627321927,0.3089416666666666,43.39199767820537,0.03865599445998669,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
breast_cancer,46,6,bworf_no_mi,binary,245,27,2,0.48148148148148145,0.4144736842105263,0.2222222222222222,0.2,0.25,-0.16174359558286783,0.4769736842105263,0.30588438735177864,0.8683336318326261,0.31007499999999993,43.9803596585989,0.0383450910449028,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.037
breast_cancer,46,7,bworf_no_mi,binary,245,27,2,0.5555555555555556,0.5394736842105263,0.4,0.3333333333333333,0.5,0.07254762501100116,0.6085526315789473,0.5506060606060605,0.7544910780055962,0.26274629629629626,45.288968831300735,0.03869171254336834,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",
breast_cancer,46,8,bworf_no_mi,binary,245,27,2,0.5925925925925926,0.5296052631578947,0.35294117647058826,0.3333333333333333,0.375,0.057353933467640436,0.631578947368421,0.41888528138528136,0.6111174101259598,0.22072407407407407,46.58752072416246,0.03846071846783161,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.037
breast_cancer,46,9,bworf_no_mi,binary,245,27,2,0.7407407407407407,0.6348684210526316,0.46153846153846156,0.6,0.375,0.3170777152559948,0.736842105263158,0.5881944444444445,0.5303114256456725,0.1822148148148148,45.50242991745472,0.038407767191529274,"{""n_estimators"":100,""max_depth"":6,""min_samples_split"":10,""min_samples_leaf"":1,""l1_strength"":0.2,""weighted_bootstrap"":true,""bootstrap_temperature"":1.0,""n_tries"":10,""top_k_features"":0,""random_state"":46}",pred_mismatch_rate=0.037
