dataset_name,seed,fold_id,model,task_type,n_train,n_test,n_classes,accuracy,balanced_accuracy,f1_pos,precision_pos,recall_pos,mcc,auroc,auprc,log_loss,brier,fit_seconds,pred_seconds,model_params_json,notes
breast_cancer,45,8,rf,binary,245,27,2,0.7407407407407407,0.6348684210526316,0.46153846153846156,0.6,0.375,0.3170777152559948,0.7894736842105263,0.7069765406162465,0.5280474926523676,0.17364842881662565,0.143074668943882,0.026473306119441986,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,45,9,rf,binary,245,27,2,0.5555555555555556,0.46710526315789475,0.25,0.25,0.25,-0.06578947368421052,0.48026315789473684,0.3158508609553501,0.7017818814803426,0.2528993959362466,0.17291202023625374,0.026394108310341835,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":45}",
breast_cancer,46,0,rf,binary,244,28,2,0.7142857142857143,0.65,0.5,0.5,0.5,0.3,0.775,0.6275857914015808,0.5353082077956647,0.17861558038425168,0.16500207781791687,0.03678685985505581,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,1,rf,binary,244,28,2,0.7142857142857143,0.6140350877192983,0.42857142857142855,0.6,0.3333333333333333,0.27811065739636276,0.695906432748538,0.5993845459425169,0.5854566265423585,0.20108301341725374,0.1710401438176632,0.0381140410900116,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,2,rf,binary,245,27,2,0.7777777777777778,0.6973684210526316,0.5714285714285714,0.6666666666666666,0.5,0.43355498476206,0.7039473684210527,0.6687388591800356,0.5353926458253562,0.17897619204100773,0.13549729622900486,0.024625156074762344,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,3,rf,binary,245,27,2,0.6296296296296297,0.48355263157894735,0.16666666666666666,0.25,0.125,-0.04228188071823365,0.611842105263158,0.4439168470418471,0.613488063302068,0.2143812429460313,0.13128796219825745,0.024673718959093094,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,4,rf,binary,245,27,2,0.7777777777777778,0.6973684210526316,0.5714285714285714,0.6666666666666666,0.5,0.43355498476206,0.8355263157894737,0.7460839598997493,0.49806578667070617,0.1606830105324719,0.12191357277333736,0.026312533766031265,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,5,rf,binary,245,27,2,0.6296296296296297,0.5197368421052632,0.2857142857142857,0.3333333333333333,0.25,0.043355498476206004,0.4802631578947369,0.37938200084939216,0.6624384993205111,0.23304858300385933,0.12926454097032547,0.05015696957707405,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,6,rf,binary,245,27,2,0.5925925925925926,0.5296052631578947,0.35294117647058826,0.3333333333333333,0.375,0.057353933467640436,0.631578947368421,0.41981351981351983,0.7077715548794982,0.24630247956468002,0.12823325209319592,0.024839069694280624,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,7,rf,binary,245,27,2,0.7777777777777778,0.7335526315789473,0.625,0.625,0.625,0.46710526315789475,0.7236842105263158,0.7504166666666667,0.5484864893468542,0.1826524033417319,0.13212876208126545,0.025176135823130608,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,8,rf,binary,245,27,2,0.6666666666666666,0.5822368421052632,0.4,0.42857142857142855,0.375,0.17137765534596305,0.6513157894736843,0.5591032608695652,0.5813921877479619,0.20078689705740574,0.13366827182471752,0.10726859234273434,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
breast_cancer,46,9,rf,binary,245,27,2,0.7037037037037037,0.5723684210526316,0.3333333333333333,0.5,0.25,0.18604027516022806,0.743421052631579,0.6304116399904444,0.547673710961657,0.18273354292677108,0.13494032248854637,0.037668127566576004,"{""n_estimators"":100,""max_depth"":6,""class_weight"":""balanced"",""random_state"":46}",
